FlowType,Country,CountryCode,TotalMigrants,Male,Female,MalePct,Continent,Year
Immigrants,Mozambique,508,1006.0,488.0,518.0,48.5,Africa,2015
Immigrants,Rwanda,646,981.0,467.0,514.0,47.6,Africa,2015
Immigrants,Guinea,324,933.0,472.0,461.0,50.6,Africa,2015
Immigrants,Cuba,192,882.0,482.0,400.0,54.6,North America,2015
Immigrants,Nicaragua,558,863.0,402.0,461.0,46.6,Central America,2015
Immigrants,Yemen,887,715.0,401.0,314.0,56.1,Asia,2015
Immigrants,Guyana,328,661.0,311.0,350.0,47,South America,2015
Immigrants,Tunisia,788,658.0,384.0,274.0,58.4,Africa,2015
Immigrants,Azerbaijan,31,647.0,271.0,376.0,41.9,Asia,2015
Immigrants,Kiribati,296,645.0,244.0,401.0,37.8,Oceania,2015
Immigrants,Georgia,268,624.0,290.0,334.0,46.5,Asia,2015
Immigrants,Iceland,352,608.0,324.0,284.0,53.3,Europe,2015
Immigrants,Maldives,462,599.0,277.0,322.0,46.2,Asia,2015
Immigrants,Côte d'Ivoire,384,595.0,306.0,289.0,51.4,Africa,2015
Immigrants,Angola,24,560.0,292.0,268.0,52.1,Africa,2015
Immigrants,Guatemala,320,536.0,250.0,286.0,46.6,Central America,2015
Immigrants,French Polynesia,258,535.0,234.0,301.0,43.7,Oceania,2015
Immigrants,Costa Rica,188,505.0,255.0,250.0,50.5,Central America,2015
Immigrants,Paraguay,600,499.0,227.0,272.0,45.5,South America,2015
Immigrants,Kyrgyzstan,417,492.0,180.0,312.0,36.6,Asia,2015
Immigrants,Barbados,52,450.0,240.0,210.0,53.3,North America,2015
Immigrants,Cameroon,120,450.0,264.0,186.0,58.7,Africa,2015
Immigrants,Senegal,686,437.0,272.0,165.0,62.2,Africa,2015
Immigrants,Swaziland,748,385.0,180.0,205.0,46.8,Africa,2015
Immigrants,Togo,768,370.0,191.0,179.0,51.6,Africa,2015
Immigrants,Honduras,340,315.0,147.0,168.0,46.7,Central America,2015
Immigrants,Bahamas,44,308.0,140.0,168.0,45.5,North America,2015
Immigrants,Madagascar,450,295.0,114.0,181.0,38.6,Africa,2015
Immigrants,Panama,591,255.0,131.0,124.0,51.4,Central America,2015
Immigrants,Luxembourg,442,252.0,112.0,140.0,44.4,Europe,2015
Immigrants,Réunion,638,222.0,100.0,122.0,45,Africa,2015
Immigrants,Dominican Republic,214,208.0,83.0,125.0,39.9,North America,2015
Immigrants,Djibouti,262,190.0,98.0,92.0,51.6,Africa,2015
Immigrants,Puerto Rico,630,172.0,92.0,80.0,53.5,North America,2015
Immigrants,Suriname,740,165.0,67.0,98.0,40.6,South America,2015
Immigrants,Tajikistan,762,158.0,57.0,101.0,36.1,Asia,2015
Immigrants,Lesotho,426,150.0,80.0,70.0,53.3,Africa,2015
Immigrants,Curaçao,531,148.0,66.0,82.0,44.6,America,2015
Immigrants,Grenada,308,140.0,70.0,70.0,50,North America,2015
Immigrants,Gambia,270,128.0,72.0,56.0,56.2,Africa,2015
Immigrants,Haiti,332,120.0,60.0,60.0,50,North America,2015
Immigrants,Guam,316,120.0,62.0,58.0,51.7,Oceania,2015
Immigrants,Benin,204,105.0,75.0,30.0,71.4,Africa,2015
Immigrants,Turkmenistan,795,102.0,30.0,72.0,29.4,Asia,2015
Immigrants,Monaco,492,82.0,40.0,42.0,48.8,Europe,2015
Immigrants,Belize,84,80.0,35.0,45.0,43.8,Central America,2015
Immigrants,Mali,466,80.0,48.0,32.0,60,Africa,2015
Immigrants,Saint Lucia,662,70.0,40.0,30.0,57.1,North America,2015
Immigrants,Saint Vincent and the Grenadines,670,70.0,40.0,30.0,57.1,North America,2015
Immigrants,Aruba,533,68.0,28.0,40.0,41.2,North America,2015
Immigrants,Chad,148,68.0,43.0,25.0,63.2,Africa,2015
Immigrants,Antigua and Barbuda,28,58.0,23.0,35.0,39.7,North America,2015
Immigrants,Burkina Faso,854,58.0,36.0,22.0,62.1,Africa,2015
Immigrants,Gabon,266,47.0,27.0,20.0,57.4,Africa,2015
Immigrants,Central African Republic,140,33.0,21.0,12.0,63.6,Africa,2015
Emigrants,United Kingdom,826,125672.0,61705.0,63967.0,49.1,Europe,2015
Emigrants,New Zealand,554,68984.0,32353.0,36631.0,46.9,Australia,2015
Emigrants,Japan,392,34359.0,20684.0,13675.0,60.2,Asia,2015
Emigrants,Canada,124,30029.0,15705.0,14324.0,52.3,North America,2015
Emigrants,Greece,300,20182.0,8698.0,11484.0,43.1,Europe,2015
Emigrants,Italy,380,18983.0,8353.0,10630.0,44,Europe,2015
Emigrants,Singapore,702,14060.0,7410.0,6650.0,52.7,Asia,2015
Emigrants,China,156,13046.0,7267.0,5779.0,55.7,Asia,2015
Emigrants,Papua New Guinea,598,9183.0,6226.0,2957.0,67.8,Oceania,2015
Emigrants,"China, Hong Kong SAR",344,9098.0,4704.0,4394.0,51.7,Asia,2015
Emigrants,Ireland,372,6602.0,3314.0,3288.0,50.2,Europe,2015
Emigrants,Malta,470,6006.0,3051.0,2955.0,50.8,Europe,2015
Emigrants,Israel,376,3480.0,1740.0,1740.0,50,Asia,2015
Emigrants,Denmark,208,3006.0,1593.0,1413.0,53,Europe,2015
Emigrants,Cyprus,196,2870.0,1395.0,1475.0,48.6,Asia,2015
Emigrants,South Africa,710,2667.0,1355.0,1312.0,50.8,Africa,2015
Emigrants,Indonesia,360,2563.0,1369.0,1194.0,53.4,Asia,2015
Emigrants,Malaysia,458,2432.0,1342.0,1090.0,55.2,Asia,2015
Emigrants,Philippines,608,2407.0,1721.0,686.0,71.5,Asia,2015
Emigrants,Norway,578,2206.0,1346.0,860.0,61,Europe,2015
Emigrants,India,356,1986.0,1027.0,959.0,51.7,Asia,2015
Emigrants,Fiji,242,1887.0,1019.0,868.0,54,Oceania,2015
Emigrants,Croatia,191,1595.0,754.0,841.0,47.3,Europe,2015
Emigrants,Chile,152,1236.0,641.0,595.0,51.9,South America,2015
Emigrants,Portugal,620,1202.0,523.0,679.0,43.5,Europe,2015
Emigrants,Poland,616,1153.0,664.0,489.0,57.6,Europe,2015
Emigrants,Finland,246,1035.0,635.0,400.0,61.4,Europe,2015
Emigrants,Hungary,348,906.0,466.0,440.0,51.4,Europe,2015
Emigrants,Argentina,32,892.0,409.0,483.0,45.9,South America,2015
Emigrants,Taiwan,158,786.0,549.0,237.0,69.8,Asia,2015
Emigrants,Libya,434,746.0,521.0,225.0,69.8,Africa,2015
Emigrants,Serbia,688,683.0,333.0,350.0,48.8,Europe,2015
Emigrants,Brazil,76,660.0,585.0,75.0,88.6,South America,2015
Emigrants,Vanuatu,548,651.0,324.0,327.0,49.8,Oceania,2015
Emigrants,Timor-Leste,626,562.0,349.0,213.0,62.1,Asia,2015
Emigrants,Namibia,516,524.0,204.0,320.0,38.9,Africa,2015
Emigrants,Brunei Darussalam,96,515.0,283.0,232.0,55,Asia,2015
Emigrants,Mexico,484,479.0,257.0,222.0,53.7,North America,2015
Emigrants,Sri Lanka,144,469.0,226.0,243.0,48.2,Asia,2015
Emigrants,Peru,604,442.0,247.0,195.0,55.9,South America,2015
Emigrants,Colombia,170,438.0,238.0,200.0,54.3,South America,2015
Emigrants,Botswana,72,367.0,177.0,190.0,48.2,Africa,2015
Emigrants,Slovenia,705,363.0,201.0,162.0,55.4,Europe,2015
Emigrants,Slovakia,703,288.0,158.0,130.0,54.9,Europe,2015
Emigrants,Samoa,882,287.0,160.0,127.0,55.7,Oceania,2015
Emigrants,Solomon Islands,90,279.0,157.0,122.0,56.3,Oceania,2015
Emigrants,Panama,591,279.0,194.0,85.0,69.5,Central America,2015
Emigrants,New Caledonia,540,258.0,98.0,160.0,38,Oceania,2015
Emigrants,Mongolia,496,233.0,131.0,102.0,56.2,Asia,2015
Emigrants,Zambia,894,232.0,119.0,113.0,51.3,Africa,2015
Emigrants,Bolivia,68,229.0,126.0,103.0,55,South America,2015
Emigrants,Ecuador,218,206.0,112.0,94.0,54.4,South America,2015
Emigrants,Laos,418,205.0,144.0,61.0,70.2,Asia,2015
Emigrants,Dem. People's Republic of Korea,408,202.0,109.0,93.0,54,Asia,2015
Emigrants,Bulgaria,100,200.0,110.0,90.0,55,Europe,2015
Emigrants,Uganda,800,180.0,83.0,97.0,46.1,Africa,2015
Emigrants,Venezuela,862,148.0,76.0,72.0,51.4,South America,2015
Emigrants,Montenegro,499,137.0,45.0,92.0,32.8,Europe,2015
Emigrants,Iceland,352,121.0,60.0,61.0,49.6,Europe,2015
Emigrants,Cambodia,116,116.0,77.0,39.0,66.4,Asia,2015
Emigrants,Azerbaijan,31,114.0,53.0,61.0,46.5,Asia,2015
Emigrants,Estonia,233,98.0,75.0,23.0,76.5,Europe,2015
Emigrants,Latvia,428,83.0,59.0,24.0,71.1,Europe,2015
Emigrants,Bahamas,44,83.0,42.0,41.0,50.6,North America,2015
Emigrants,Kiribati,296,82.0,46.0,36.0,56.1,Oceania,2015
Emigrants,Maldives,462,78.0,69.0,9.0,88.5,Asia,2015
Emigrants,Luxembourg,442,76.0,42.0,34.0,55.3,Europe,2015
Emigrants,French Polynesia,258,70.0,34.0,36.0,48.6,Oceania,2015
Emigrants,Guatemala,320,67.0,41.0,26.0,61.2,Central America,2015
Emigrants,Costa Rica,188,67.0,34.0,33.0,50.7,Central America,2015
Emigrants,Swaziland,748,55.0,32.0,23.0,58.2,Africa,2015
Emigrants,Seychelles,690,51.0,27.0,24.0,52.9,Africa,2015
Emigrants,Lithuania,440,41.0,32.0,9.0,78,Europe,2015
Emigrants,Dominican Republic,214,40.0,28.0,12.0,70,North America,2015
Emigrants,Ghana,288,33.0,14.0,19.0,42.4,Africa,2015
Emigrants,Belarus,112,28.0,12.0,16.0,42.9,Europe,2015
Emigrants,El Salvador,222,27.0,10.0,17.0,37,Central America,2015
Emigrants,Bhutan,64,27.0,22.0,5.0,81.5,Asia,2015
Emigrants,Barbados,52,24.0,12.0,12.0,50,North America,2015
Emigrants,Saint Lucia,662,12.0,4.0,8.0,33.3,North America,2015
Emigrants,Guinea,324,10.0,7.0,3.0,70,Africa,2015
Emigrants,Central African Republic,140,10.0,5.0,5.0,50,Africa,2015
Emigrants,Antigua and Barbuda,28,7.0,4.0,3.0,57.1,North America,2015
Immigrants,United Kingdom,826,1171185.0,596133.0,575052.0,50.9,Europe,2020
Immigrants,India,356,707980.0,383725.0,324255.0,54.2,Asia,2020
Immigrants,China,156,632690.0,281547.0,351143.0,44.5,Asia,2020
Immigrants,New Zealand,554,583769.0,296555.0,287214.0,50.8,Australia,2020
Immigrants,Philippines,608,305063.0,119280.0,185783.0,39.1,Asia,2020
Immigrants,Viet Nam,704,273771.0,120459.0,153312.0,44,Asia,2020
Immigrants,South Africa,710,199994.0,99397.0,100597.0,49.7,Africa,2020
Immigrants,Malaysia,458,177343.0,83529.0,93814.0,47.1,Asia,2020
Immigrants,Italy,380,174147.0,88989.0,85158.0,51.1,Europe,2020
Immigrants,Sri Lanka,144,140771.0,73482.0,67289.0,52.2,Asia,2020
Immigrants,Nepal,524,128651.0,69986.0,58665.0,54.4,Asia,2020
Immigrants,United States of America,840,112841.0,53148.0,59693.0,47.1,North America,2020
Immigrants,Republic of Korea,410,111668.0,51367.0,60301.0,46,Asia,2020
Immigrants,Germany,276,109881.0,51314.0,58567.0,46.7,Europe,2020
Immigrants,"China, Hong Kong SAR",344,103398.0,49528.0,53870.0,47.9,Asia,2020
Immigrants,Greece,300,103086.0,49069.0,54017.0,47.6,Europe,2020
Immigrants,Iraq,368,99643.0,51017.0,48626.0,51.2,Asia,2020
Immigrants,Pakistan,586,95549.0,57425.0,38124.0,60.1,Asia,2020
Immigrants,Lebanon,422,95153.0,49670.0,45483.0,52.2,Asia,2020
Immigrants,Indonesia,360,93414.0,39421.0,53993.0,42.2,Asia,2020
Immigrants,Thailand,764,88230.0,26645.0,61585.0,30.2,Asia,2020
Immigrants,Ireland,372,87726.0,46758.0,40968.0,53.3,Europe,2020
Immigrants,Fiji,242,76355.0,35887.0,40468.0,47,Oceania,2020
Immigrants,Iran,364,76276.0,40884.0,35392.0,53.6,Asia,2020
Immigrants,Netherlands,528,72244.0,36266.0,35978.0,50.2,Europe,2020
Immigrants,Singapore,702,64938.0,28638.0,36300.0,44.1,Asia,2020
Immigrants,Afghanistan,4,62531.0,36331.0,26200.0,58.1,Asia,2020
Immigrants,Canada,124,56241.0,25308.0,30933.0,45,North America,2020
Immigrants,Taiwan,158,55039.0,22786.0,32253.0,41.4,Asia,2020
Immigrants,Bangladesh,50,55031.0,29882.0,25149.0,54.3,Asia,2020
Immigrants,Croatia,191,54563.0,26845.0,27718.0,49.2,Europe,2020
Immigrants,Brazil,76,52702.0,24928.0,27774.0,47.3,South America,2020
Immigrants,TFYR Macedonia,807,51159.0,25324.0,25835.0,49.5,Europe,2020
Immigrants,Poland,616,50819.0,21751.0,29068.0,42.8,Europe,2020
Immigrants,Japan,392,48694.0,14657.0,34037.0,30.1,Asia,2020
Immigrants,Egypt,818,47278.0,24679.0,22599.0,52.2,Africa,2020
Immigrants,Zimbabwe,716,44036.0,21754.0,22282.0,49.4,Africa,2020
Immigrants,Turkey,792,42286.0,22031.0,20255.0,52.1,Asia,2020
Immigrants,Cambodia,116,41140.0,18307.0,22833.0,44.5,Asia,2020
Immigrants,Myanmar,104,41133.0,20772.0,20361.0,50.5,Asia,2020
Immigrants,France,250,40124.0,20664.0,19460.0,51.5,Europe,2020
Immigrants,Malta,470,39249.0,19703.0,19546.0,50.2,Europe,2020
Immigrants,Colombia,170,39104.0,18457.0,20647.0,47.2,South America,2020
Immigrants,Papua New Guinea,598,33732.0,15078.0,18654.0,44.7,Oceania,2020
Immigrants,Samoa,882,33647.0,17025.0,16622.0,50.6,Oceania,2020
Immigrants,Chile,152,33595.0,16294.0,17301.0,48.5,South America,2020
Immigrants,Bosnia and Herzegovina,70,32994.0,16167.0,16827.0,49,Europe,2020
Immigrants,Serbia,688,31787.0,15448.0,16339.0,48.6,Europe,2020
Immigrants,Syrian Arab Republic,760,31180.0,15465.0,15715.0,49.6,Asia,2020
Immigrants,Mauritius,480,29308.0,14332.0,14976.0,48.9,Africa,2020
Immigrants,Russian Federation,643,28593.0,10722.0,17871.0,37.5,Europe,2020
Immigrants,Kenya,404,24960.0,11906.0,13054.0,47.7,Africa,2020
Immigrants,Argentina,32,20027.0,9693.0,10334.0,48.4,South America,2020
Immigrants,Spain,724,19333.0,9415.0,9918.0,48.7,Europe,2020
Immigrants,Hungary,348,18673.0,8926.0,9747.0,47.8,Europe,2020
Immigrants,Portugal,620,18631.0,9483.0,9148.0,50.9,Europe,2020
Immigrants,Sudan,729,18588.0,9461.0,9127.0,50.9,Africa,2020
Immigrants,Cyprus,196,18425.0,8918.0,9507.0,48.4,Asia,2020
Immigrants,Ukraine,804,17109.0,6998.0,10111.0,40.9,Europe,2020
Immigrants,Romania,642,16766.0,7897.0,8869.0,47.1,Europe,2020
Immigrants,Austria,40,15703.0,8087.0,7616.0,51.5,Europe,2020
Immigrants,Ethiopia,231,15644.0,7572.0,8072.0,48.4,Africa,2020
Immigrants,Tonga,776,15295.0,8596.0,6699.0,56.2,Oceania,2020
Immigrants,Saudi Arabia,682,14974.0,8146.0,6828.0,54.4,Asia,2020
Immigrants,Nigeria,566,14133.0,8211.0,5922.0,58.1,Africa,2020
Immigrants,Switzerland,756,13924.0,7185.0,6739.0,51.6,Europe,2020
Immigrants,United Arab Emirates,784,13588.0,7147.0,6441.0,52.6,Asia,2020
Immigrants,Peru,604,12802.0,5454.0,7348.0,42.6,South America,2020
Immigrants,Bhutan,64,12424.0,6125.0,6299.0,49.3,Asia,2020
Immigrants,Israel,376,12151.0,6756.0,5395.0,55.6,Asia,2020
Immigrants,Czech Republic,203,11756.0,5361.0,6395.0,45.6,Europe,2020
Immigrants,Sweden,752,11728.0,4773.0,6955.0,40.7,Europe,2020
Immigrants,Laos,418,11680.0,5314.0,6366.0,45.5,Asia,2020
Immigrants,El Salvador,222,11260.0,5382.0,5878.0,47.8,Central America,2020
Immigrants,Uruguay,858,10470.0,4963.0,5507.0,47.4,South America,2020
Immigrants,Timor-Leste,626,10247.0,5236.0,5011.0,51.1,Asia,2020
Immigrants,Denmark,208,9646.0,4891.0,4755.0,50.7,Europe,2020
Immigrants,Somalia,706,9268.0,4458.0,4810.0,48.1,Africa,2020
Immigrants,South Sudan,728,9004.0,4682.0,4322.0,52,Africa,2020
Immigrants,Finland,246,8576.0,3319.0,5257.0,38.7,Europe,2020
Immigrants,Jordan,400,8544.0,4691.0,3853.0,54.9,Asia,2020
Immigrants,Belgium,56,7823.0,3912.0,3911.0,50,Europe,2020
Immigrants,Mexico,484,7647.0,3571.0,4076.0,46.7,North America,2020
Immigrants,Zambia,894,7609.0,3736.0,3873.0,49.1,Africa,2020
Immigrants,Kuwait,414,7381.0,4185.0,3196.0,56.7,Asia,2020
Immigrants,Venezuela,862,7349.0,3557.0,3792.0,48.4,South America,2020
Immigrants,Ghana,288,7169.0,3957.0,3212.0,55.2,Africa,2020
Immigrants,Slovakia,703,6999.0,3143.0,3856.0,44.9,Europe,2020
Immigrants,D.R. Congo,180,6895.0,3482.0,3413.0,50.5,Africa,2020
Immigrants,Slovenia,705,6627.0,3174.0,3453.0,47.9,Europe,2020
Immigrants,Mongolia,496,6319.0,3039.0,3280.0,48.1,Asia,2020
Immigrants,Eritrea,232,6230.0,3053.0,3177.0,49,Africa,2020
Immigrants,Tanzania,834,4885.0,2545.0,2340.0,52.1,Africa,2020
Immigrants,Uganda,800,4582.0,2236.0,2346.0,48.8,Africa,2020
Immigrants,Bulgaria,100,4108.0,1832.0,2276.0,44.6,Europe,2020
Immigrants,Norway,578,4100.0,1833.0,2267.0,44.7,Europe,2020
Immigrants,Sierra Leone,694,4094.0,2047.0,2047.0,50,Africa,2020
Immigrants,Latvia,428,3990.0,1528.0,2462.0,38.3,Europe,2020
Immigrants,Albania,8,3973.0,2026.0,1947.0,51,Europe,2020
Immigrants,Vanuatu,548,3750.0,2524.0,1226.0,67.3,Oceania,2020
Immigrants,Liberia,430,3579.0,1689.0,1890.0,47.2,Africa,2020
Immigrants,Estonia,233,3553.0,1460.0,2093.0,41.1,Europe,2020
Immigrants,Lithuania,440,3339.0,1279.0,2060.0,38.3,Europe,2020
Immigrants,State of Palestine,275,3230.0,1802.0,1428.0,55.8,Asia,2020
Immigrants,Brunei Darussalam,96,3159.0,1504.0,1655.0,47.6,Asia,2020
Immigrants,Burundi,108,3037.0,1518.0,1519.0,50,Africa,2020
Immigrants,"China, Macao SAR",446,2961.0,1324.0,1637.0,44.7,Asia,2020
Immigrants,Solomon Islands,90,2886.0,1359.0,1527.0,47.1,Oceania,2020
Immigrants,Libya,434,2881.0,1524.0,1357.0,52.9,Africa,2020
Immigrants,Ecuador,218,2836.0,1341.0,1495.0,47.3,South America,2020
Immigrants,Seychelles,690,2831.0,1280.0,1551.0,45.2,Africa,2020
Immigrants,Morocco,504,2603.0,1367.0,1236.0,52.5,Africa,2020
Immigrants,Belarus,112,2479.0,959.0,1520.0,38.7,Europe,2020
Immigrants,Kazakhstan,398,2438.0,870.0,1568.0,35.7,Asia,2020
Immigrants,Congo,178,2324.0,1092.0,1232.0,47,Africa,2020
Immigrants,Uzbekistan,860,2292.0,1034.0,1258.0,45.1,Asia,2020
Immigrants,Bahrain,48,2135.0,1138.0,997.0,53.3,Asia,2020
Immigrants,Qatar,634,1993.0,1064.0,929.0,53.4,Asia,2020
Immigrants,Oman,512,1877.0,989.0,888.0,52.7,Asia,2020
Immigrants,Montenegro,499,1876.0,900.0,976.0,48,Europe,2020
Immigrants,Trinidad and Tobago,780,1850.0,899.0,951.0,48.6,North America,2020
Immigrants,Malawi,454,1692.0,838.0,854.0,49.5,Africa,2020
Immigrants,Namibia,516,1687.0,823.0,864.0,48.8,Africa,2020
Immigrants,Algeria,12,1684.0,978.0,706.0,58.1,Africa,2020
Immigrants,Botswana,72,1599.0,777.0,822.0,48.6,Africa,2020
Immigrants,New Caledonia,540,1536.0,693.0,843.0,45.1,Oceania,2020
Immigrants,Armenia,51,1443.0,620.0,823.0,43,Asia,2020
Immigrants,Republic of Moldova,498,1360.0,570.0,790.0,41.9,Europe,2020
Immigrants,Jamaica,388,1317.0,682.0,635.0,51.8,North America,2020
Immigrants,Rwanda,646,1183.0,543.0,640.0,45.9,Africa,2020
Immigrants,Bolivia,68,1125.0,512.0,613.0,45.5,South America,2020
Immigrants,Mozambique,508,1055.0,506.0,549.0,48,Africa,2020
Immigrants,Guinea,324,1050.0,495.0,555.0,47.1,Africa,2020
Immigrants,Yemen,887,1011.0,587.0,424.0,58.1,Asia,2020
Immigrants,Cuba,192,972.0,528.0,444.0,54.3,North America,2020
Immigrants,Kiribati,296,903.0,367.0,536.0,40.6,Oceania,2020
Immigrants,Nicaragua,558,895.0,424.0,471.0,47.4,Central America,2020
Immigrants,Georgia,268,763.0,355.0,408.0,46.5,Asia,2020
Immigrants,Tunisia,788,762.0,412.0,350.0,54.1,Africa,2020
Immigrants,Azerbaijan,31,745.0,320.0,425.0,43,Asia,2020
Immigrants,Côte d'Ivoire,384,657.0,337.0,320.0,51.3,Africa,2020
Immigrants,Guatemala,320,640.0,303.0,337.0,47.3,Central America,2020
Immigrants,Kyrgyzstan,417,638.0,225.0,413.0,35.3,Asia,2020
Immigrants,Maldives,462,636.0,293.0,343.0,46.1,Asia,2020
Immigrants,Guyana,328,618.0,301.0,317.0,48.7,South America,2020
Immigrants,Costa Rica,188,616.0,298.0,318.0,48.4,Central America,2020
Immigrants,Cameroon,120,581.0,334.0,247.0,57.5,Africa,2020
Immigrants,Paraguay,600,572.0,247.0,325.0,43.2,South America,2020
Immigrants,Angola,24,570.0,302.0,268.0,53,Africa,2020
Immigrants,French Polynesia,258,543.0,235.0,308.0,43.3,Oceania,2020
Immigrants,Senegal,686,467.0,259.0,208.0,55.5,Africa,2020
Immigrants,Iceland,352,462.0,243.0,219.0,52.6,Europe,2020
Immigrants,Barbados,52,430.0,239.0,191.0,55.6,North America,2020
Immigrants,Honduras,340,385.0,187.0,198.0,48.6,Central America,2020
Immigrants,Swaziland,748,370.0,170.0,200.0,45.9,Africa,2020
Immigrants,Madagascar,450,353.0,140.0,213.0,39.7,Africa,2020
Immigrants,Togo,768,347.0,167.0,180.0,48.1,Africa,2020
Immigrants,Panama,591,314.0,133.0,181.0,42.4,Central America,2020
Immigrants,Luxembourg,442,308.0,150.0,158.0,48.7,Europe,2020
Immigrants,Bahamas,44,307.0,142.0,165.0,46.3,North America,2020
Immigrants,Dominican Republic,214,260.0,94.0,166.0,36.2,North America,2020
Immigrants,Puerto Rico,630,220.0,112.0,108.0,50.9,North America,2020
Immigrants,Réunion,638,218.0,98.0,120.0,45,Africa,2020
Immigrants,Tajikistan,762,208.0,80.0,128.0,38.5,Asia,2020
Immigrants,Djibouti,262,200.0,100.0,100.0,50,Africa,2020
Immigrants,Suriname,740,160.0,62.0,98.0,38.8,South America,2020
Immigrants,Lesotho,426,150.0,70.0,80.0,46.7,Africa,2020
Immigrants,Grenada,308,150.0,78.0,72.0,52,North America,2020
Immigrants,Curaçao,531,150.0,62.0,88.0,41.3,America,2020
Immigrants,Central African Republic,140,141.0,74.0,67.0,52.5,Africa,2020
Immigrants,Turkmenistan,795,135.0,40.0,95.0,29.6,Asia,2020
Immigrants,Gambia,270,130.0,82.0,48.0,63.1,Africa,2020
Immigrants,Guam,316,130.0,70.0,60.0,53.8,Oceania,2020
Immigrants,Haiti,332,128.0,68.0,60.0,53.1,North America,2020
Immigrants,Benin,204,98.0,60.0,38.0,61.2,Africa,2020
Immigrants,Chad,148,94.0,51.0,43.0,54.3,Africa,2020
Immigrants,Monaco,492,88.0,40.0,48.0,45.5,Europe,2020
Immigrants,Belize,84,80.0,30.0,50.0,37.5,Central America,2020
Immigrants,Aruba,533,72.0,21.0,51.0,29.2,North America,2020
Immigrants,Saint Lucia,662,70.0,30.0,40.0,42.9,North America,2020
Immigrants,Saint Vincent and the Grenadines,670,68.0,46.0,22.0,67.6,North America,2020
Immigrants,Antigua and Barbuda,28,60.0,30.0,30.0,50,North America,2020
Immigrants,Burkina Faso,854,58.0,28.0,30.0,48.3,Africa,2020
Immigrants,Mali,466,57.0,27.0,30.0,47.4,Africa,2020
Immigrants,Gabon,266,50.0,28.0,22.0,56,Africa,2020
Emigrants,United Kingdom,826,124920.0,64459.0,60461.0,51.6,Europe,2020
Emigrants,New Zealand,554,80634.0,38140.0,42494.0,47.3,Australia,2020
Emigrants,Japan,392,30721.0,19784.0,10937.0,64.4,Asia,2020
Emigrants,Canada,124,26000.0,13572.0,12428.0,52.2,North America,2020
Emigrants,Greece,300,20630.0,9655.0,10975.0,46.8,Europe,2020
Emigrants,Italy,380,19237.0,8503.0,10734.0,44.2,Europe,2020
Emigrants,Singapore,702,15131.0,8004.0,7127.0,52.9,Asia,2020
Emigrants,Malta,470,13091.0,7174.0,5917.0,54.8,Europe,2020
Emigrants,China,156,12610.0,6393.0,6217.0,50.7,Asia,2020
Emigrants,"China, Hong Kong SAR",344,9486.0,4743.0,4743.0,50,Asia,2020
Emigrants,Papua New Guinea,598,9219.0,6269.0,2950.0,68,Oceania,2020
Emigrants,Ireland,372,8883.0,4468.0,4415.0,50.3,Europe,2020
Emigrants,Israel,376,3752.0,1921.0,1831.0,51.2,Asia,2020
Emigrants,Denmark,208,3430.0,1859.0,1571.0,54.2,Europe,2020
Emigrants,Cyprus,196,2961.0,1448.0,1513.0,48.9,Asia,2020
Emigrants,South Africa,710,2666.0,1325.0,1341.0,49.7,Africa,2020
Emigrants,Norway,578,2457.0,1499.0,958.0,61,Europe,2020
Emigrants,Malaysia,458,2432.0,1345.0,1087.0,55.3,Asia,2020
Emigrants,Fiji,242,1941.0,1042.0,899.0,53.7,Oceania,2020
Emigrants,India,356,1852.0,974.0,878.0,52.6,Asia,2020
Emigrants,Poland,616,1764.0,923.0,841.0,52.3,Europe,2020
Emigrants,Croatia,191,1499.0,711.0,788.0,47.4,Europe,2020
Emigrants,Philippines,608,1489.0,1315.0,174.0,88.3,Asia,2020
Emigrants,Indonesia,360,1466.0,780.0,686.0,53.2,Asia,2020
Emigrants,Portugal,620,1377.0,622.0,755.0,45.2,Europe,2020
Emigrants,Chile,152,1333.0,694.0,639.0,52.1,South America,2020
Emigrants,Hungary,348,1246.0,680.0,566.0,54.6,Europe,2020
Emigrants,Finland,246,1245.0,787.0,458.0,63.2,Europe,2020
Emigrants,Egypt,818,1166.0,807.0,359.0,69.2,Africa,2020
Emigrants,Serbia,688,928.0,470.0,458.0,50.6,Europe,2020
Emigrants,Taiwan,158,919.0,622.0,297.0,67.7,Asia,2020
Emigrants,Libya,434,797.0,564.0,233.0,70.8,Africa,2020
Emigrants,Brazil,76,731.0,658.0,73.0,90,South America,2020
Emigrants,Argentina,32,666.0,293.0,373.0,44,South America,2020
Emigrants,Vanuatu,548,665.0,331.0,334.0,49.8,Oceania,2020
Emigrants,Colombia,170,629.0,385.0,244.0,61.2,South America,2020
Emigrants,Namibia,516,560.0,220.0,340.0,39.3,Africa,2020
Emigrants,Brunei Darussalam,96,559.0,308.0,251.0,55.1,Asia,2020
Emigrants,Timor-Leste,626,553.0,344.0,209.0,62.2,Asia,2020
Emigrants,Mexico,484,528.0,299.0,229.0,56.6,North America,2020
Emigrants,Sri Lanka,144,474.0,232.0,242.0,48.9,Asia,2020
Emigrants,Slovakia,703,419.0,224.0,195.0,53.5,Europe,2020
Emigrants,Peru,604,404.0,226.0,178.0,55.9,South America,2020
Emigrants,Botswana,72,391.0,190.0,201.0,48.6,Africa,2020
Emigrants,Slovenia,705,372.0,206.0,166.0,55.4,Europe,2020
